line,Unnamed: 0,filename,sentence,idx,CIDADE,CIDADE_DOS_ESTADOS_UNIDOS,CIDADE_GRANDE,ENTIDADE_TERRITORIAL_ARTIFICIAL,FREGUESIA_DE_PORTUGAL,HUMANO,MUNICÍPIO_DE_PORTUGAL,PAÍS,REVISTA,SEDE_DE_CONDADO,SUM
9,579,Copenhaga.txt,"Partindo de Portugal, o melhor percurso será via Paris. Depois terá de mudar de comboio na Gare du Nord. Em Paris, é preciso esperar cerca de 10 horas até à partida do comboio para Copenhaga, cujo percurso por sua vez demora cerca de 14 horas.",184,0,0,0,0,0,0,0,1,0,0,1
15,583,Copenhaga.txt,"Segue-se para nordeste, até à ilha de Falster, onde se passa então à ilha de Seeland. Depois é sempre a direito até ao norte, até Copenhaga.",341,0,0,0,0,0,0,0,0,1,0,1
3,576,Copenhaga.txt,"Copenhaga (em dinamarquês, København) é a capital da Dinamarca, com cerca de 1 milhão de habitantes. Copenhaga é suficientemente grande para ser uma metrópole para fazer compras, ter cultura e vida nocturna por excelência. Mas é também suficientemente pequena para íntima, segura e fácil de percorrer.",5,0,0,0,0,0,0,0,0,0,0,0
16,584,Copenhaga.txt,"Já na Dinamarca, segue-se pela auto-estrada e por um pequeno troço de estrada nacional. Se quiser ir ao centro da cidade de Copenhaga, basta seguir as placas com a indicação København C.",370,0,0,0,0,0,0,0,0,0,0,0
14,582,Copenhaga.txt,"Partindo de Portugal, é preciso atravessar a Espanha, França e Alemanha, passando por Hamburgo, até Lübeck, à beira do Báltico. Atravessa-se a ilha do Fehmarn (direcção norte) até ao Puttgarden. Quando sopram ventos fortes, a ponte que cruza o estreito de Fehmarn está fechada às caravanas e aos camiões. A viagem de ferry desde Puttgarden até Rødby, na ilha de Laaland, dura 55 minutos.",320,0,0,0,0,0,0,0,1,0,0,1
11,580,Copenhaga.txt,"Há autocarros que partem regularmente de algumas cidades portuguesas em direcção a Copenhaga, fazendo a viagem via Paris ou Alemanha. Poderá obter informações a este respeito nas grandes empresas de autocarros ou em agências de viagens.",250,0,0,0,0,0,0,0,0,0,0,0
21,587,Copenhaga.txt,Este é um dos pontos da cidade que está mais na moda. As pessoas param aqui para beber uma cerveja depois do trabalho ou para jantar num dos seus inúmeros restaurantes com esplanada.,470,0,0,0,1,0,0,0,0,0,0,1
23,588,Copenhaga.txt,"Centenas de pessoas deslocam-se diariamente a este ex-libris mundialmente conhecido de Copenhaga. Pequena e delicada, encolhe-se sobre a sua pedra enquanto todos os seus visitantes tiram fotos junto a si.",517,0,0,0,0,0,0,0,0,0,0,0
47,614,Corumba.txt,"O prato tradicional daqui provém de Portugal: O Sarrabulho ou Sarravulho. É simples mas extremamente saborosa, preparada a base de miúdos de boi. Também tem forte influência indígena, com pratos a base de raízes, milho e palmito, e dos países vizinhos. Sopa de piranha também é um prato típico, além do refrigerante chamado Mate Chimarrão, a base de erva mate. Os preços dos restaurantes em Corumbá são baratos. Há opções de rodízios de pizzas e churrasco.",849,0,0,0,0,0,0,0,1,0,0,1
21,601,Corumba.txt,"Corumbá é uma cidade de tamanho médio (101 mil hab.), mas com distâncias que podem ser completadas tranquilamente sem necessidade de transporte próprio. Se você permanecer no centro de Corumbá, tudo poderá ser alcançado a pé, à exceção do Cristo que fica em um morro, o Morro do Cruzeiro. O ônibus para o Cristo deixa os passageiros ao pé da escadaria que conduz ao alto do monte, de onde se pode ter uma bela vista da cidade.",475,0,0,0,1,0,0,0,0,1,0,2
57,619,Corumba.txt,"As operadoras de telefone fixo que prestam serviço na cidade são a Brasil Telecom (14), Embratel (21) e GVT (23).",941,0,0,0,1,0,0,0,0,0,0,1
55,618,Corumba.txt,"O DDD de Corumbá é o 67, o mesmo para todo o MS.O prefixo é 3231,3232,3233,3234.",929,0,0,0,0,0,0,0,0,0,0,0
17,599,Corumba.txt,"A imigração brasileira fica na estação de ônibus, a cerca de 5 quarteirões do centro da cidade, você pode pegar um ônibus do centro em direção ao Cristo. A estação de ônibus é um edifício aberto grande ao lado de uma arena multiuso e do Estádio Artur Marinho. A imigração brasileira fica aberta apenas por cerca de 4 horas por dia e não é incomum obter o selo da imigração no dia seguinte à chegada a Corumbá. Por esta razão, se você estiver viajando de Corumbá para a Bolívia, é aconselhável obter seu selo de saída um dia antes de viajar.",384,0,0,0,1,0,0,0,0,0,0,1
65,623,Corumba.txt,"Dispõe de guarda municipal, delegacia da polícia federal, civil e militar. A cidade sofre por ficar na divisa com a bolívia, que é um país pobre. Em razão disso seus indices de violência são maiores do que deveriam ser, além de ser corredor do tráfico de drogas.",989,0,0,0,1,0,0,0,0,0,0,1
59,620,Corumba.txt,"E as de telefone móvel pela Claro, TIM, Vivo e Brasil Telecom.",951,0,0,0,0,0,0,0,0,0,0,0
9,595,Corumba.txt,"Em língua tupi-guarani, Corumbá significa terra de cascalho ou de calcário.",185,0,0,0,0,0,0,0,0,0,0,0
11,596,Corumba.txt,A fronteira é servida por táxis do lado boliviano. Um táxi da estação até a fronteira custa aproximadamente 5 bs (R$ 1) por pessoa e leva cerca de 5 minutos até a Bolívia. Prepare-se para dividir seu táxi com outros viajantes. Você pode pagar em Bolivianos ou em Reais em Puerto Quijarro mas é mais aconselhável usar Bolivianos porque tende a ser mais barato.,244,0,0,0,0,0,0,0,0,0,0,0
67,624,Corumba.txt,Seu cotidiano pode ser considerado tranquilo. O trânsito é considerado tranquilo.,1000,0,0,0,0,0,0,0,0,0,0,0
23,602,Corumba.txt,"Os bilhetes de ônibus pagos antecipadamente são vendidos por pessoas dentro ou fora das paradas de ônibus (essas pessoas não trabalham para as companhias de ônibus). Este é o método preferido de comprar bilhetes para o ônibus. Os bilhetes normalmente são no formato de moedas plásticas douradas, mas mais recentemente estão introduzindo os bilhetes de papel. Estes bilhetes podem também ser usados no lugar de dinheiro para compras em lojas pequenas. Verifique a taxa de câmbio primeiro. Se você precisar sair do centro, um método comum de transporte é o moto-táxi. Basta informar onde você quer ir e pagar de R$1,00 a 2,00 ao motoqueiro.",511,0,0,0,0,0,0,0,0,1,0,1
15,598,Corumba.txt,"O ônibus pode ser pago de duas maneiras: à vista no guichê ou comprando uma moeda plástica na cafeteria junto ao ônibus. Estas moedas de plástico custam em torno de R$1,50-2,00 e são válidas para uma viagem. Pagar em dinheiro no ônibus é provável que custe mais de R$3,00, mas o ônibus é de longe a maneira mais barata de chegar da Fronteira ao centro da cidade.",348,0,0,0,1,0,0,0,0,0,0,1
3,592,Corumba.txt,Corumbá  é uma cidade localizada em Mato Grosso do Sul.,9,0,0,0,1,0,0,0,0,0,0,1
45,613,Corumba.txt,"Você pode comprar algum artesanato local. Lembrando que fica muito próxima da fronteira com a Bolívia, havendo uma zona franca para produtos importados e artesanato boliviano.",829,0,0,0,0,0,0,0,0,0,0,0
63,622,Corumba.txt,"A cidade tem conexão de banda larga e pontos de acesso público. No entanto, a forma mais comum de acesso para os viajantes é nos próprios hotéis ou com preços normalmente mais em conta nos cybercafés e lan houses, casas de jogos em rede onde é possível utilizar a conexão de Internet para uso pessoal, conectar laptops, etc. Algumas lan houses:",975,0,0,0,1,0,0,0,0,1,0,2
19,600,Corumba.txt,"O trecho é operado pela viação Andorinha. Da rodoviária principal há ônibus diários para Campo Grande e São Paulo; estes são operados principalmente pela empresa Andorinha. De ônibus até Campo Grande leva-se 6 horas, para São Paulo são 21 horas, ao Rio de Janeiro leva 27 horas e para Brasília a viagem dura 20 horas. Tanto Corumbá quanto a cidade Boliviana de Puerto Suarez dispõem de aeroporto. O aeroporto de Corumbá é servido pela empresa TAM. Há uma linha de trem em Corumbá que transporta carga mas não passageiros.",454,1,0,0,0,0,0,0,0,0,0,1
61,621,Corumba.txt,"O uso de e-mail e Internet em Corumbá é bastante difundido e pode ser encontrado, com qualidade variável, mesmo em cidades não-turísticas de pequeno porte.",966,0,0,0,0,0,0,0,0,0,0,0
25,603,Corumba.txt,A região de Corumbá é atendida por duas empresas de ônibus: a Viação Canarinho e a Luan Transportes/Expresso Corumbá. Segue abaixo as 9 linhas e os itinerários de ônibus que atendem a região de Corumbá:,546,0,0,0,0,0,0,0,0,0,0,0
49,615,Corumba.txt,"A noite pode começar na Av. Marechal Rondon, repleta de bares, chopperias e restaurantes. Não deixe de parar nos mirantes para ver o reflexo da lua nas águas do Rio Paraguai.",877,0,0,0,0,0,0,0,0,0,0,0
5,593,Corumba.txt,"Situada às margens do Rio Paraguai, já foi o terceiro maior porto fluvial da América Latina, usado para escoar as riquezas da época. Hoje, com o Pantanal ocupando 60% de seu território, é considerada a Capital do Pantanal. Também é conhecida como Cidade Branca pela coloração de seu solo, rico em calcário.",78,1,0,0,0,0,0,0,0,0,0,1
13,597,Corumba.txt,"A imigração boliviana fica situada próxima á fronteira. A fronteira do lado brasileiro é servida por táxis, moto-táxis e ônibus. Um táxi do centro de Corumbá até a fronteira custa cerca de 25 reais (10 dólares). A frequência é por hora-- em maio 2006 estava partindo da Fronteira aos 45 minutos após a hora e aos 15 minutos após a hora para a Fronteira.",290,0,0,0,0,0,0,0,0,0,0,0
7,594,Corumba.txt,"Corumbá é a 3ª maior cidade do estado de Mato Grosso do Sul. É a cidade do estado que mais recebe turistas. Os seus habitantes são chamados de corumbaenses. Conserva prédios e casarios de influência européia, com suas histórias, costumes e tradições. É a porta de entrada para as famosa região do Pantanal e está localizada próxima à fronteira entre o Brasil, o Paraguai e a Bolívia.",138,0,0,0,1,0,0,0,0,0,0,1
33,640,Corvo.txt,"São poucos os restaurantes abertos regularmente na ilha, mas existem três:",681,0,0,0,0,0,0,0,0,0,0,0
31,639,Corvo.txt,"As lojas abrem às 09h00 e encerram às 18h00, com um intervalo para o almoço das 13h00 às 14h00 horas. Aos sábados, as lojas abrem apenas das 09h00 às 13h00 horas. Não há centros comerciais, a única alternativa é o comércio tradicional na vila.",661,0,0,0,0,0,0,0,0,0,0,0
35,641,Corvo.txt,Há apenas um bar na ilha; é fácil de encontrar. Existe também o snack-bar dos bombeiros.,720,0,0,0,0,0,0,0,0,0,0,0
5,626,Corvo.txt,"Tanto esta ilha como a ilha das Flores (Açores)|Flores foi descoberta em 1452 por Diogo de Teive. No entanto, a primeira tentativa de colonização da ilha foi em 1508. Apesar disso, apenas com os escravos de Gonçalo de Sousa se deu a colonização da ilha, que foram os primeiros habitantes definitivos da ilha.",80,0,0,0,0,0,0,0,0,0,0,0
40,644,Corvo.txt,A ilha só possui uma escola básica.,776,0,0,0,0,0,0,0,0,0,0,0
46,647,Corvo.txt,A Estação de Correios do Corvo situa-se no Largo do Ribeirão (tel.:292596110). A internet é grátis na ilha.,841,0,0,0,0,0,0,0,0,0,0,0
42,645,Corvo.txt,Corvo é muito seguro: a gente é simpática e hospitaleira e o crime é baixo ou nulo.,798,0,0,0,0,0,0,0,0,0,0,0
29,638,Corvo.txt,Os queijos regionais são tradicionais da ilha. Os produtos característicos do artesanato da ilha inclui:,612,0,0,0,0,0,0,0,0,0,0,0
48,648,Corvo.txt,"Pode visitar outras ilhas dos Açores (como as Flores (Açores)|Flores ou as ilhas dos Grupos Grupo Central|Central e Grupo Oriental|Oriental), ou da Madeira (Ilha da Madeira e Ilha de Porto Santo).",863,0,0,0,0,1,0,0,0,0,0,1
44,646,Corvo.txt,"A ilha tem um centro de saúde, e não tem nenhum hospital.",826,0,0,0,0,0,0,0,0,0,0,0
38,643,Corvo.txt,"Alternativamente, pode ficar em casas particulares, como as de:",747,0,0,0,0,0,0,0,0,0,0,0
21,634,Corvo.txt,"Sendo uma ilha e um dos locais mais isolados do país, só é possível chegar à ilha por avião ou barco.",480,0,0,0,0,0,0,0,0,0,0,0
17,632,Corvo.txt,"A única povoação da ilha é a Vila do Corvo. É tida como o local habitado mais isolado de Portugal. Entre as poucas atracções da vila encontram-se a Igreja de Nossa Senhora dos Milagres (século XVIII), no Largo do Outeiro.",415,0,0,0,0,1,0,0,1,0,0,2
23,635,Corvo.txt,Não existem táxis nem nenhum tipo de transporte público rodoviário na ilha.,510,0,0,0,0,0,0,0,0,0,0,0
7,627,Corvo.txt,"Em 1587, corsários ingleses saquearam e queimaram a ilha, tendo já feito o mesmo em Lajes das Flores. Em 1632 existiram duas tentativas de desembarque por piratas argelinos. Em 1674 foi criada a paróquia do Corvo, sendo, até aí, a ilha visitada por um padre das Flores. Desde o século XVIII, com as chegadas dos baleeiros norte-americanos, começou uma rota de emigração para a América do Norte.",135,0,0,0,0,0,0,0,0,0,0,0
27,637,Corvo.txt,"Em toda a ilha se fala português, embora o sotaque açoriano possa ser um pouco difícil de entender.",588,0,0,0,0,0,0,0,0,0,0,0
15,631,Corvo.txt,"Possui um clima temperado no Verão e um clima húmido e chuvoso no Inverno, com temperaturas variando entre 14ºC e 20ºC. A melhor época para visitar a ilha é o Verão.",342,0,0,0,0,0,0,0,0,0,0,0
3,625,Corvo.txt,O Corvo  é uma ilha açores|açoriana do Grupo Ocidental.,11,0,0,0,0,0,0,0,0,0,0,0
11,629,Corvo.txt,"Em 20 de Junho de 1832, D. Pedro IV elevou a povoação da ilha a vila. Hoje em dia é feriado municipal. A ilha foi visitada por Alberto I do Mónaco, que recolheu várias fotos de interesse, actualmente no Museu Oceanográfico do Mónaco. Foi também visitada em 1924 por Raul Brandão, que com Ilhas Desconhecidas contribuiu para a mitificação das vivências dos habitantes do Corvo, criando a imagem de república comunitária que ainda permanece.",249,0,0,0,0,0,1,0,0,0,0,1
13,630,Corvo.txt,"A emigração acentua-se no século XIX e, apesar do interregno entre 1925 e 1955, continuou até 1980.",295,0,0,0,0,0,0,0,0,0,0,0
9,628,Corvo.txt,"Foi Mouzinho da Silveira, impressionado pela quase escravidão em que vivia o povo do Corvo, obrigado a comer pão de junça para poder pagar o imposto, que propôs a redução em 50% da quantidade de trigo a pagar e anulou o imposto em dinheiro.",189,0,0,0,0,0,0,0,0,0,0,0
25,636,Corvo.txt,"As estradas existentes são poucas e só oferece transporte desde a Vila do Corvo até ao Aeroporto e até ao Caldeirão (ver secção #Outros destinos|Outros Destinos). Existe uma outra estrada que, basicamente, não vai dar a lado nenhum, mas que tem belas vistas.",561,0,0,0,0,0,0,0,0,0,0,0
23,667,Costa_Rica.txt,| mapa=Costa Rica regions map.png,507,0,0,0,0,0,0,0,0,0,0,0
6,652,Costa_Rica.txt,| capital=San José (Costa Rica)|San José,112,0,0,0,0,0,0,0,0,0,0,0
59,695,Costa_Rica.txt,Turistas Brasileiros não precisam de visto para ficar até 90 dias no país.,954,0,0,0,0,0,0,0,0,0,0,0
77,704,Costa_Rica.txt,Bastante seguro. Evitar apenas deixar os carros estacionados com malas ou objectos à vista.,1045,0,0,0,0,0,0,0,0,0,0,0
61,696,Costa_Rica.txt,"A maneira mais fácil de chegar ao país é pela Copa, via Cidade do Panamá, com duas saídas diárias de São Paulo. A Taca também faz o percurso com escalas/conexões, principalmente em Lima. O Aeroporto Juan Santamaría (SJO) cobra taxa de embarque de US$ 26 na volta, pagos em espécie.",964,1,0,0,0,0,0,0,0,0,0,1
47,686,Costa_Rica.txt,| região5nome=Zona Norte (Costa Rica)|Zona Norte,856,0,0,0,0,0,0,0,0,0,0,0
27,670,Costa_Rica.txt,| região1nome=Vale Central (Costa Rica)|Vale Central,592,0,0,0,0,0,0,0,0,0,0,0
12,658,Costa_Rica.txt,| religião=católico romano 76.3%,272,0,0,0,0,0,0,0,0,0,0,0
11,657,Costa_Rica.txt,| idioma=Guia de conversação espanhol|espanhol,237,0,0,0,0,0,0,0,0,0,0,0
63,697,Costa_Rica.txt,"A partir de Bocas del Toro, no Panamá, e de San Carlos, na Nicarágua.",978,0,0,0,0,0,0,0,0,0,0,0
75,703,Costa_Rica.txt,"Aproveite os Lodges... Sinta-se em plena selva, onde os animais podem e devem ser o seu despertador!",1035,0,0,0,0,0,0,0,0,1,0,1
73,702,Costa_Rica.txt,A gastronomia é muito boa. Aconselho os peixes e mariscos!,1031,0,0,0,0,0,0,0,0,0,0,0
65,698,Costa_Rica.txt,"Pela rodovia Panomericana, tanto a partir do Panamá como da Nicarágua.",990,0,0,0,0,0,0,0,0,0,0,0
67,699,Costa_Rica.txt,"Linhas regulares de outros países da América Central: Panamá, Nicarágua, Guatemala, El Salvador e Honduras",1002,0,0,0,0,0,0,0,1,0,0,1
7,653,Costa_Rica.txt,| governo=república democrática,134,0,0,0,0,0,0,0,0,0,0,0
69,700,Costa_Rica.txt,... com o povo nativo! Deixe-se encantar pela simpatia e pela felicidade de um povo que sabe acolhê-lo de uma forma simples e ternurenta.,1013,0,0,0,0,0,0,0,1,0,0,1
18,664,Costa_Rica.txt,A Costa Rica é um país da América Central.,423,0,0,0,0,0,0,0,0,0,0,0
30,673,Costa_Rica.txt,"| região1descrição=O centro do país, com a capital, San José (Costa Rica)|San José.",633,1,0,0,0,0,0,0,0,0,0,1
20,665,Costa_Rica.txt,"A história da Costa Rica baseia-se em dois planos sem grandes conflitos entre eles: a cultura pré-colombiana antes da colonização e o após com a cultura Espanhola que caraterizava a região. Após a Era Colonial, Costa Rica desenvolveu um sistema democrático que lhe permite uma estabilidade económica e uma neutralidade na região e que para isso foi essencial, o que nenhum outro país no mundo conseguiu; abolição de forças armadas,e que até aos tempos de hoje segue com a sua harmoniosa identidade.",463,0,0,0,0,0,0,0,0,0,0,0
52,690,Costa_Rica.txt,| região6nome=Sul Pacífico (Costa Rica)|Sul Pacífico,900,0,0,0,0,0,0,0,0,0,0,0
24,668,Costa_Rica.txt,| mapatexto=Map Showing regiãos,538,0,0,0,0,0,0,0,0,0,0,0
4,650,Costa_Rica.txt,| localização=File:LocationCostaRica.png|250px,55,0,0,0,0,0,0,0,0,0,0,0
42,682,Costa_Rica.txt,| região4nome=Limón (Costa Rica)|Limón,802,1,0,0,0,0,0,0,0,0,0,1
79,705,Costa_Rica.txt,A higiene dos WC públicos é fantástica. Quem dera a muitos países europeus funcionarem assim.,1053,0,0,0,0,0,0,0,0,0,0,0
5,651,Costa_Rica.txt,| bandeira=File:Flag of Costa Rica.svg|100px,58,0,0,0,0,0,0,0,0,0,0,0
50,689,Costa_Rica.txt,"| região5descrição=Região montanhosa e bonita, mais famosa pelo seu vulcão ativo, Arenal.",886,0,0,0,0,0,0,0,0,0,0,0
7,709,Cotia.txt,"Há muitos ônibus diários interurbanos que podem ser pegos no distrito de Pinheiros, em São Paulo.",137,0,0,0,0,0,0,0,0,0,0,0
21,716,Cotia.txt,"Caucaia do Alto é o último distrito avistado para quem vem pela Raposo Tavares, já que este não fica na estrada. Você deve deixar a rodovia antes de seguir para Vargem Grande Paulista e pegar estradas secundárias. É o maior dos distritos, muito em parte pela Reserva do Morro Grande, uma grande área de preservação da Mata Atlântica.",474,0,0,1,0,0,0,0,0,0,0,1
19,715,Cotia.txt,"O centro de Cotia é localizado entre Granja Viana e Caucaia do Alto, começando no km 29 da Raposo Tavares e indo até o km 40, na divisa com Vargem Grande Paulista.",434,0,0,1,0,0,0,0,0,0,0,1
17,714,Cotia.txt,"O distrito de Granja Viana é um dos 3 distritos que formam a cidade de Cotia e é o primeiro a ser avistado vindo de São Paulo pela Raposo Tavares. O distrito é cheio de habitantes classe média e alta, com condomínios, restaurantes, shopping centers, parques e outras atrações voltadas para quem tem uma renda um pouco mais elevada.",400,0,0,1,0,0,0,0,0,0,0,1
13,712,Cotia.txt,"Como mencionado acima, a rodovia Raposo Tavares é a estrada principal cruzando as ruas da cidade e é bem servida por numerosas linhas de ônibus, mas elas podem estar lotadas ou paradas no congestionamento constantemente.",297,1,0,0,1,0,0,0,0,0,0,2
25,718,Cotia.txt,"| endereço=Rua Paulo Jacinto, 30, Jardim São Vicente | lat=-23.60176 | long=-46.85782 |",555,0,0,0,0,0,0,0,0,0,0,0
11,711,Cotia.txt,"Cotia é cortada pela Rodovia Raposo Tavares (SP 270), que serve como conexão de várias cidades do interior paulista com São Paulo. Também é possível chegar em Cotia pelas rodovias Castelo Branco e Regis Bittencourt, mas você precisará passar pelo Rodoanel e eventualmente pela Raposo Tavares. A Raposo Tavares sempre está congestionada na hora do rush, então é melhor evitar pegá-la nesse período.",226,0,0,1,0,0,0,0,0,0,0,1
15,713,Cotia.txt,"O centro da cidade pode se percorrido à pé sem causar nenhum cansaço alarmante. Os distritos de Granja Viana e Caucaia do Alto estão mais longes da cidade e você pode precisar de um carro para visitá-los. A maioria das linhas de ônibus são interurbanas, afastando um pouco a ideia de circular dentro de Cotia e, por ser interurbano, o preço da passagem do ônibus é bem mais caro.",361,0,0,1,1,0,0,0,0,0,0,2
3,707,Cotia.txt,Cotia é uma cidade da Grande São Paulo|Região Metropolitana de São Paulo,20,0,0,1,1,0,0,0,0,0,0,2
7,723,Crato.txt,"POR VIA AÉREA, através do Aeroporto Regional do Cariri, no vizinho município de Juazeiro do Norte/CE pelas empresas aéreas OCEANAIR, PASSAREDO, AZUL e GOL, provenientes de Fortaleza/CE, Recife/PE, Brasília/DF e São Paulo/SP.",128,1,0,0,0,0,0,0,0,0,0,1
13,726,Crato.txt,"Existe um sistema de trem que vai até a vizinha cidade de juazeiro do norte. Conhecido por metro do cariri, com quatro estações no crato.",298,0,0,0,1,0,0,0,0,0,0,1
25,732,Crato.txt,"O prédio onde fica o Seminário São José, a cruz do século, bem como a antiga estação ferroviária, que hoje funciona o centro cultural do araripe.",556,0,0,0,0,0,0,0,0,1,0,1
15,727,Crato.txt,"Uma empresa regular de ônibus serve a cidade, TRANSFREIRE, cobrindo alguns bairros, sendo que os demais coberto por vans e mototáxis.",352,0,0,0,1,0,0,0,0,0,0,1
29,734,Crato.txt,Igreja da Sé e a praça do mesmo nome.,611,0,0,0,0,0,0,0,0,0,0,0
19,729,Crato.txt,"Várias empresas de ônibus atuam na cidade ligando às principais cidades do país: VIAÇÃO PERNAMBUCANA (BA e PE); VIAÇÃO ITAMPEMIRIM (RJ e SP); EXPRESSO GUANABARA (maiorias cidades do Ceará e PB); VIAÇÃO GONTIJO (MG, RJ, SP, RN e MA); VIAÇÃO PROGRESSO (PI, PE e AL); VIAÇÃO PRINCESA DO AGRESTE (PE).",441,0,0,0,1,0,0,0,0,0,0,1
31,735,Crato.txt,Há na cidade uma diversidade de lojas que vendem de tudo. Grandes cadeias até pequenos bazares. Lojas de artesanato são muito procuradas por turistas.,654,0,0,0,1,0,0,0,0,0,0,1
21,730,Crato.txt,"Os táxis ainda não são padronizados, tendo apenas uma pequena placa luminosa em cima do capô. Combine com o motorista o valor da viagem e se possível pechinche, o valor médio para alguns lugares da cidade fica em torno de R$ 8,00 (US$ 14,80).",471,0,0,0,1,0,0,0,0,0,0,1
33,736,Crato.txt,"Não há grandes restaurantes, mas exitem alguns que oferencem pratos sofisticados, porém os mais populares vendem comida regional, muito procurado pelos visitantes.",685,0,0,0,0,0,0,0,0,0,0,0
9,724,Crato.txt,"A cidade tem uma topografia irregular com muitos altos e baixos, o centro da cidade é bem traçado, em forma de xadrez, de fácil circulação.",192,0,0,0,1,0,0,0,0,0,0,1
35,737,Crato.txt,"Restaurante Tupinambá, funcionando 24h por dia de seg/sex, detalhe: não existe porta. Desde sua criação o estabelecimento nunca fechou.",716,0,0,0,0,0,0,0,0,0,0,0
27,733,Crato.txt,"Visite também os clubes serranos, Granjeiro, AABEC, Itaytera, Serrano, Balneário da Nascente.",595,0,0,0,0,0,0,0,0,0,0,0
17,728,Crato.txt,Tem um terminal rodoviário onde saem ônibus para as principais cidades do país.,407,0,0,0,0,0,0,0,0,1,0,1
11,725,Crato.txt,"Possui um transporte público muito deficitário, sendo coberto alguns bairros com transporte coletivo precário, não tendo uma boa cobertura.",232,0,0,0,0,0,0,0,0,0,0,0
37,738,Crato.txt,"Restaurante dos hoteis Passárgada e Encosta da Serra, com ótimos cardápios e uma vista exuberante da serra do Araripe.",739,0,0,0,0,0,0,0,0,0,0,0
23,731,Crato.txt,"Algumas construções da cidade merecem ser visitadas, como o museu histórico, o museu de fósseis e o museu de artes, os três funcionando em prédios antigos.",526,0,0,0,1,0,0,0,0,0,0,1
39,739,Crato.txt,"Além de outros, como Central da Picanha, Só Baião.",759,0,0,0,0,0,0,0,0,0,0,0
5,722,Crato.txt,"POR TERRA, via CEs 055, 213, 292, 293 e BR-122;",61,0,0,0,0,0,0,0,0,0,0,0
16,747,Cristalina.txt,"O transporte rodoviário intermunicipal e interestadual se faz a partir do Terminal Rodoviário Municipal, situado à margem da BR-050, e conta com diversas empresas que prestam o serviço de transporte rodoviário de passageiros, tais como:",367,0,0,0,0,0,0,0,0,0,0,0
18,748,Cristalina.txt,"Cristalina situa-se num importante entroncamento rodoviário brasileiro: a BR-040, que liga Brasília a Belo Horizonte e o Rio de Janeiro, com a BR-050, que liga Cristalina a Catalão, o Triângulo Mineiro e São Paulo. O município é cortado também pela BR-251, que liga Brasília a Unaí, e pela GO-436, que liga Cristalina a Brasília.",427,1,0,1,0,0,1,0,0,0,0,3
12,745,Cristalina.txt,"Em 15 de janeiro de 1917, foi oficialmente instalado o Município de São Sebastião dos Cristais, com um grande número de pessoas vindas da cidade de Paracatu.",263,0,0,0,0,0,0,0,0,0,0,0
3,740,Cristalina.txt,Cristalina é um município brasileiro do estado de Goiás.  Sua população é de 49.326 habitantes. A cidade fica 288 km de Goiânia e 120 km de Brasília. A sede do município está a 1.189 metros de altitude em relação ao nível do mar. Tem a fama de capital brasileira do cristal de quartzo.,15,1,0,0,1,0,0,0,0,0,0,2
14,746,Cristalina.txt,"Em 31 de Março de 1918, pela Lei Estadual nº 577, o nome São Sebastião dos Cristais foi mudado para Cristalina, sendo este último conservado até hoje.",322,0,0,0,0,0,0,0,0,0,0,0
5,741,Cristalina.txt,"Inicia-se no ano de 1592, vagas notícias falam que Sebastião Marinho levou para o Rio de Janeiro cristais de Goiás, acredita-se que eram de Cristalina.",64,0,0,0,0,0,0,0,0,0,0,0
22,750,Cristalina.txt,"As principais lojas de lapidação de cristais estão localizadas no centro da cidade, principalmente nas ruas da Saudade, 21 de Abril e Otaviano de Paiva, na praça José Adamian e na Estação Rodoviária Municipal.",493,0,0,0,1,0,0,0,0,0,0,1
9,743,Cristalina.txt,"Durante muito tempo a região da Serra dos Cristais ficou esquecida, só no ano de 1879, dois franceses: Etiene Lepesqueur e Leon Laboissière, vindos da cidade vizinha de Peixe Bom, hoje Paracatu, onde comercializavam ouro, enviaram amostras de cristais para Paris na França, onde foram vendidas por bom preço.",177,0,0,0,0,1,0,0,0,1,0,2
11,744,Cristalina.txt,"Devido a sua pureza e qualidade, os cristais foram transformados em instrumentos de ótica e em belíssimas peças de artesanato, tendo ido enfeitar as casas da burguesia francesa, trazendo a promessa de grandes lucros.",241,0,0,0,0,0,0,0,0,0,0,0
7,742,Cristalina.txt,"Por volta do século XVIII, no auge da expansão da mineração pelo interior da Capitania de Goiás, que na época pertencia ao Estado de São Paulo, as bandeiras vindos da capital Paulista chegaram a uma grande serra onde encontraram imensa quantidade de cristais de rocha de todos os tipos e tamanhos espalhados pelo chão. Devido a grande quantidade do minério, deram à região o nome de Serra dos Cristais. Porém, naquela época, o intuito principal das bandeiras era encontrar ouro, não dando importância ao cristal encontrado na região.",150,0,0,0,0,0,0,0,0,1,0,1
20,749,Cristalina.txt,"Cristalina não conta com transporte público coletivo intra-municipal, sendo este suprido por táxis e moto-táxis.",457,0,0,0,0,0,0,0,0,0,0,0
35,775,Cuba.txt,O bar cubano é um dos mais ricos do Caribe. Se você é fã do escritor americano Ernest Hemingway pode desfrutar de um excelente Mojito em La Bodeguita del Medio e um daiquiri na Floridita.,709,0,0,0,0,0,0,0,0,0,0,0
27,770,Cuba.txt,"Sempre que parar um Taxi, acerte o valor antes para onde deseja ir,e peça descontos, pois o Dinheiro CUC que você esta pagando ao taxista, vale 24x mais que o dinheiro que circula entre os habitantes cubanos. rc",583,0,0,0,0,0,0,0,0,1,0,1
